estaci_n,tipo,coordenada_x,coordenada_y,date,time,out,hum,speed,dir,bar,rain,rad,index
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T10:00:00.000,25.3,85.0,0.0,SSW,676.3,0.0,381.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T11:00:00.000,27.4,78.0,0.0,SSW,675.7,0.0,487.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T12:00:00.000,27.9,74.0,0.0,NNE,675.1,0.0,622.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T13:00:00.000,26.8,79.0,0.4,NE,674.5,0.2,453.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T14:00:00.000,26.2,83.0,0.4,ENE,674.2,0.0,300.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T15:00:00.000,25.4,84.0,0.4,NE,673.8,0.0,183.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T16:00:00.000,26.8,73.0,0.0,ENE,673.6,0.0,251.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T17:00:00.000,24.2,82.0,0.4,ENE,674.2,0.0,80.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T18:00:00.000,22.3,91.0,1.3,NNE,674.6,0.0,16.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T19:00:00.000,21.6,92.0,0.9,NE,675.3,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T20:00:00.000,21.6,89.0,0.0,NE,675.8,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T21:00:00.000,21.3,91.0,0.0,NE,676.1,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T22:00:00.000,21.2,93.0,0.0,NE,676.4,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-07T00:00:00.000,1899-12-31T23:00:00.000,21.3,91.0,0.0,NE,676.5,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T00:00:00.000,20.9,92.0,0.0,NE,676.3,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T01:00:00.000,20.7,97.0,0.0,NE,675.9,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T02:00:00.000,20.6,97.0,0.0,NE,676.0,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T03:00:00.000,20.5,98.0,0.0,NE,676.0,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T04:00:00.000,20.1,98.0,0.0,NE,676.2,1.2,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T05:00:00.000,19.8,98.0,0.0,NNE,676.1,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T06:00:00.000,19.6,99.0,0.0,NNE,676.6,0.0,2.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T07:00:00.000,20.1,99.0,0.0,NNE,676.8,0.0,32.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T08:00:00.000,21.8,92.0,0.0,NNE,677.1,0.0,147.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T09:00:00.000,23.4,84.0,0.0,NNE,677.2,0.0,343.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T10:00:00.000,26.0,80.0,0.0,NE,677.1,0.0,651.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T11:00:00.000,27.6,73.0,0.0,NE,676.8,0.0,651.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T12:00:00.000,25.6,77.0,0.4,ENE,676.5,0.0,290.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T13:00:00.000,25.1,81.0,0.4,ENE,676.2,0.0,234.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T14:00:00.000,24.0,84.0,0.4,NE,675.5,0.0,330.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T15:00:00.000,25.8,79.0,0.4,NE,675.0,0.0,607.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T16:00:00.000,25.6,78.0,0.0,ENE,674.6,0.0,274.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T17:00:00.000,24.8,80.0,0.0,NE,675.0,0.0,161.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T18:00:00.000,23.5,87.0,0.4,NE,675.3,0.0,65.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T19:00:00.000,22.7,89.0,0.4,NNE,676.0,0.0,1.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T20:00:00.000,22.0,93.0,0.0,NNE,676.4,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T21:00:00.000,22.1,93.0,0.0,NE,676.9,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T22:00:00.000,21.9,95.0,0.0,NE,677.4,0.2,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-08T00:00:00.000,1899-12-31T23:00:00.000,21.3,96.0,0.0,NE,677.5,1.6,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T00:00:00.000,20.5,98.0,0.0,NE,677.1,4.8,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T01:00:00.000,20.1,98.0,0.0,NE,676.8,8.2,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T02:00:00.000,20.0,99.0,0.0,NE,676.6,1.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T03:00:00.000,20.2,99.0,0.0,NE,676.2,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T04:00:00.000,20.3,99.0,0.0,NE,676.5,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T05:00:00.000,20.2,99.0,0.0,NE,676.8,0.2,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T06:00:00.000,20.2,99.0,0.0,NE,677.1,0.4,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T07:00:00.000,20.2,99.0,0.0,NNE,677.6,0.0,17.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T08:00:00.000,19.9,99.0,0.0,NNE,678.0,0.0,78.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T09:00:00.000,20.0,96.0,0.9,NNE,678.6,0.2,155.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T10:00:00.000,22.2,85.0,0.4,NNE,678.8,0.0,314.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T11:00:00.000,23.3,89.0,0.0,NNE,678.3,0.0,391.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T12:00:00.000,25.2,83.0,0.0,E,677.6,0.0,593.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T13:00:00.000,27.4,69.0,0.0,ENE,677.0,0.0,817.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T14:00:00.000,26.4,65.0,0.0,NE,676.3,0.0,447.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T15:00:00.000,26.8,67.0,0.0,ENE,675.7,0.0,339.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T16:00:00.000,25.8,76.0,0.0,ENE,675.4,0.0,243.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T17:00:00.000,25.3,80.0,0.0,ENE,675.4,0.0,148.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T18:00:00.000,24.2,83.0,0.0,E,676.1,0.0,50.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T19:00:00.000,22.7,89.0,0.0,NE,676.6,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T20:00:00.000,22.3,92.0,0.0,NE,677.2,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T21:00:00.000,21.8,94.0,0.0,NE,677.5,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T22:00:00.000,21.2,96.0,0.0,NE,677.8,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-09T00:00:00.000,1899-12-31T23:00:00.000,20.9,97.0,0.0,NE,678.0,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T00:00:00.000,21.0,98.0,0.0,NE,677.6,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T01:00:00.000,20.8,98.0,0.0,NE,677.4,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T02:00:00.000,20.4,98.0,0.0,NE,676.9,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T03:00:00.000,20.3,99.0,0.0,NE,677.0,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T04:00:00.000,20.1,99.0,0.0,NE,676.9,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T05:00:00.000,20.1,99.0,0.0,NE,677.1,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T06:00:00.000,19.6,99.0,0.0,NE,677.5,0.0,2.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T07:00:00.000,20.2,97.0,0.0,NE,677.7,0.0,58.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T08:00:00.000,20.6,97.0,0.0,NE,678.2,0.0,85.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T09:00:00.000,21.3,94.0,0.0,NE,678.5,0.0,152.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T10:00:00.000,23.5,89.0,0.0,NE,678.4,0.0,332.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T11:00:00.000,25.2,81.0,0.0,WSW,677.8,0.0,542.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T12:00:00.000,26.2,78.0,0.4,SW,677.2,0.0,555.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T13:00:00.000,26.6,71.0,0.4,SW,676.3,0.0,619.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T14:00:00.000,27.6,68.0,0.0,SW,675.4,0.0,631.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T15:00:00.000,28.4,70.0,0.0,SW,674.6,0.0,590.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T16:00:00.000,26.8,77.0,0.0,NE,674.2,0.0,416.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T17:00:00.000,26.1,79.0,0.0,NE,674.2,0.0,311.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T18:00:00.000,23.8,88.0,0.9,NE,674.8,0.0,24.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T19:00:00.000,23.1,91.0,0.9,NE,675.3,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T20:00:00.000,22.9,92.0,0.0,NE,676.0,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T21:00:00.000,22.4,94.0,0.0,NE,676.3,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T22:00:00.000,22.1,96.0,0.0,NE,676.6,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-10T00:00:00.000,1899-12-31T23:00:00.000,22.2,95.0,0.0,NE,676.6,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T00:00:00.000,21.9,95.0,0.0,NE,676.2,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T01:00:00.000,21.2,97.0,0.0,NE,675.9,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T02:00:00.000,21.2,98.0,0.0,NE,675.8,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T03:00:00.000,21.2,98.0,0.0,NE,675.6,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T04:00:00.000,20.9,99.0,0.0,NE,675.8,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T05:00:00.000,20.9,99.0,0.0,NE,675.8,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T06:00:00.000,20.7,99.0,0.0,NE,676.3,0.0,1.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T07:00:00.000,21.2,100.0,0.0,NE,676.7,0.0,53.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T08:00:00.000,22.7,94.0,0.0,NE,676.9,0.0,166.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T09:00:00.000,25.6,84.0,0.0,ENE,677.1,0.0,356.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T10:00:00.000,26.9,76.0,0.0,NNE,677.0,0.0,643.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T11:00:00.000,28.4,69.0,0.0,NE,676.5,0.0,495.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T12:00:00.000,29.0,67.0,0.0,NE,675.6,0.0,301.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T13:00:00.000,28.2,69.0,0.0,NE,675.0,0.0,407.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T14:00:00.000,27.0,71.0,0.9,NE,674.4,0.0,257.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T15:00:00.000,26.7,79.0,1.8,NNE,674.2,0.0,334.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T16:00:00.000,25.3,84.0,0.4,ENE,674.1,0.0,236.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T17:00:00.000,24.7,84.0,0.0,NE,674.2,0.0,70.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T18:00:00.000,24.3,84.0,0.0,NE,674.0,0.0,40.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T19:00:00.000,23.2,90.0,0.0,NE,674.4,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T20:00:00.000,23.1,92.0,0.0,NE,675.5,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T21:00:00.000,22.2,93.0,0.0,NE,676.1,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T22:00:00.000,21.8,90.0,0.0,NE,676.2,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-11T00:00:00.000,1899-12-31T23:00:00.000,21.2,90.0,0.0,NE,677.0,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T00:00:00.000,21.2,89.0,0.0,NE,676.8,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T01:00:00.000,20.7,91.0,0.0,NE,676.1,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T02:00:00.000,20.4,93.0,0.0,NE,675.7,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T03:00:00.000,20.8,91.0,0.0,NE,675.4,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T04:00:00.000,21.2,91.0,0.0,SW,675.3,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T05:00:00.000,21.3,90.0,0.0,SW,675.2,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T06:00:00.000,20.9,91.0,0.0,SW,675.5,0.0,4.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T07:00:00.000,22.7,84.0,0.0,SW,676.4,0.0,97.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T08:00:00.000,24.1,84.0,0.0,SW,676.3,0.0,393.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T09:00:00.000,25.1,80.0,0.0,SW,676.4,0.0,468.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T10:00:00.000,27.8,69.0,0.0,SW,676.1,0.0,642.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T11:00:00.000,29.4,64.0,0.0,NNE,675.6,0.0,730.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T12:00:00.000,29.8,64.0,0.0,NNE,674.8,0.0,554.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T13:00:00.000,29.4,65.0,0.4,NE,674.2,0.0,633.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T14:00:00.000,29.3,67.0,0.4,ENE,673.7,0.0,475.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T15:00:00.000,28.5,72.0,0.4,ENE,673.2,0.0,431.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T16:00:00.000,22.7,95.0,0.4,NNE,673.3,6.0,176.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T17:00:00.000,23.1,94.0,0.0,NNE,673.8,0.8,70.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T18:00:00.000,22.8,92.0,0.0,NNE,674.5,0.0,32.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T19:00:00.000,22.8,94.0,0.0,NNE,675.4,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T20:00:00.000,22.4,95.0,0.0,NNE,676.1,1.6,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T21:00:00.000,20.7,94.0,0.0,NW,676.2,0.4,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T22:00:00.000,20.4,96.0,0.0,WNW,676.0,1.2,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-12T00:00:00.000,1899-12-31T23:00:00.000,21.1,94.0,0.4,SW,676.7,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T00:00:00.000,20.7,98.0,0.0,SW,676.4,0.4,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T01:00:00.000,20.6,97.0,0.0,SW,676.1,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T02:00:00.000,20.6,97.0,0.0,SW,675.9,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T03:00:00.000,20.6,97.0,0.0,SW,675.6,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T04:00:00.000,20.3,97.0,0.0,SW,675.5,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T05:00:00.000,20.0,98.0,0.0,SW,675.5,0.0,0.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T06:00:00.000,20.0,99.0,0.0,SW,675.7,0.2,9.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T07:00:00.000,21.0,98.0,0.0,SW,676.2,0.0,90.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T08:00:00.000,23.3,88.0,0.0,SW,676.3,0.0,288.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T09:00:00.000,25.6,80.0,0.0,SW,676.4,0.0,641.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T10:00:00.000,27.5,78.0,0.0,SW,676.4,0.0,794.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T11:00:00.000,28.4,72.0,0.0,NE,676.3,0.0,663.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T12:00:00.000,27.9,76.0,0.4,NE,675.7,0.0,492.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T13:00:00.000,26.1,79.0,2.7,NE,675.5,0.0,563.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T14:00:00.000,26.4,77.0,1.8,NE,675.1,0.0,943.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T15:00:00.000,24.4,86.0,1.8,NE,675.1,0.0,352.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T16:00:00.000,24.4,82.0,0.9,NE,674.9,0.0,316.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T17:00:00.000,23.9,86.0,0.0,NE,674.9,0.0,90.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T18:00:00.000,23.6,86.0,0.0,NE,675.1,0.0,46.0,-999.0
ACAPULCO,CLIMATOLOGICA,1102787,1265648,2021-06-13T00:00:00.000,1899-12-31T19:00:00.000,23.3,86.0,0.0,NE,675.6,0.0,0.0,-999.0
